BAT ID,Unnamed: 0,BAT Name,CTPT Name,spec. source,FWHM narrow [km/s],err,F(OI 6300) [e-15 erg/s/cm2],err.1,F(NII red) [e-15 erg/s/cm2],err.2,F(NII total) [e-15 erg/s/cm2],err.3,F(Ha narrow) [e-15 erg/s/cm2],err.4,F(SII blue) [e-15 erg/s/cm2],err.5,F(SII red) [e-15 erg/s/cm2],err.6,F(Ha broad) [e-15 erg/s/cm2],err.7,FWHM(Ha broad) [km/s],err.8,Unnamed: 23,quality flag,6DF flag: flux calibration problem,EQW(Ha broad) [A,high z,comments,Two broad components,table,Corrected F(OI 6300) [e-15 erg/s/cm2],Corrected F(NII red) [e-15 erg/s/cm2]
579.0,,,NGC 3998,KPNO,658.6767101,5.597417628,71.51,1.368458566,215.9230422,2.367639022,0.0,0.0,175.6266672,2.244340276,83.14869316,0.7642055029,69.66302879,1.172670299,391.9414309,4.770651604,3572.770092,108.9297836,,2,,16.89109975,0,,,,,
588.0,,,UGC 07064,SDSS,281.3960029,1.367738006,4.39,0.1047052403,57.61291621,0.202148685,0.0,0.0,58.9950928,0.1930911356,14.96206623,0.2608485667,14.78453318,0.1960218002,66.33286666,0.950006161,4941.483981,52.82747103,,1,,30.6961793,0,,,,,
594.0,1.0,,2MASX J12100404-4636274,6DF,268.8495049,0.0,-5.03,0.0,8.485171495,0.3937511117,0.0,0.0,6.249264353,0.3894480759,1.254757002,0.2195441651,0.8390493552,0.258129073,342.6845212,0.4084119091,3150.062358,6.556263018,,4,6.0,154.9704116,0,,,,,
609.0,,,M 106,Crenshaw_Deveny,405.4009877,4.914523158,16.99,1.114734207,108.5369226,1.423089148,0.0,0.0,133.0657455,2.101262945,84.65770934,1.799430614,53.86759975,2.225757767,89.02952363,4.355063581,1283.236642,97.27484114,,1,,2.924517929,0,,,,,
616.0,,,NGC 4395,SDSS,202.5418893,0.2897510373,10.33,0.0690935853,33.23690566,0.1285305456,0.0,0.0,149.0615499,0.2458066185,22.19863707,0.2046176858,27.61943603,0.181747339,0.0,0.0,0.0,0.0,,1,,0.0,0,,,,,
626.0,,,NGC 4507,6DF,560.7998994,1.804294913,116.35,0.4977306175,326.471179,2.020129026,0.0,0.0,648.9257581,6.822835781,167.524432,0.4443217951,151.0770953,1.333370866,667.9449231,9.104053818,1961.836079,14.97256778,,1,6.0,50.1013603,0,,,,,
628.0,,,VCC 1759,SDSS,368.910443,4.970802145,-0.8,0.034644266,1.985923753,0.048375792,0.0,0.0,1.333398477,0.0516074131,-0.8150258528,0.016487841,-0.8150258528,0.0612796247,0.0,0.0,0.0,0.0,,2,,0.0,0,,,,,
633.0,1.0,,NGC 4619,SDSS,268.8495049,13.54386011,0.46,0.2673942563,5.790220063,0.7141249653,0.0,0.0,2.716877571,0.3885698543,1.510617066,0.0915713475,0.9454159095,0.195177876,68.00726497,1.426206293,5114.610184,245.4836881,,4,,29.30727142,0,,,,,
634.0,,,ESO 381- G 007,Saao,647.1134615,0.0,-10.61,0.0,20.8544967,0.0,0.0,0.0,17.44750104,1.921562149,-10.68556336,2.170673406,-10.68556336,0.0,86.85803786,0.0,6800.728608,0.0,,2,,126.9427252,0,,,,,
635.0,,,KUG 1238+278A,SDSS,376.6071513,1.65344219,2.41,0.0162827806,14.22451693,0.0398318309,0.0,0.0,25.21960713,0.1343025852,6.750198,0.0854133128,5.246493652,0.0270693145,16.4414547,0.1182688429,2490.804572,32.48026899,,2,,25.70034052,0,,,,,
665.0,,,NGC 5033,Crenshaw_Deveny,399.186533,3.782761689,3.25,0.7120496372,78.83009282,1.1409722,0.0,0.0,48.87085505,0.5679622043,18.20466741,1.036356419,13.93211709,0.5310853016,178.4691262,4.582119024,2975.567589,31.28066004,,1,,17.53157475,0,,,,,
670.0,,,MCG -03-34-064,Saao,643.1526021,3.194183007,32.9,0.3863842897,231.3039265,0.9322650636,0.0,0.0,129.205014,0.6845256424,41.3853861,0.4337462533,48.77548872,0.327913985,424.93931,2.51465029,2324.909136,9.020779141,,2,,130.6901058,0,,,,,
678.0,,,ESO 509-IG 066,6DF,618.2620794,2.906392572,21.88,0.4111318703,78.46334708,0.7591726461,0.0,0.0,79.5130095,1.138271543,24.12454234,0.7019245455,27.95378382,0.2704939025,77.68926184,1.833011364,2853.281942,35.53629721,,1,6.0,34.39809754,0,,,,,
680.0,1.0,,MCG -06-30-015,Saao,408.1558827,20.79819337,-5.96,0.4017904908,7.289710872,0.8333168176,0.0,0.0,31.51690913,2.648022941,-4.57191488,0.6167411801,4.596364857,0.5651006206,183.0438359,5.862940661,2007.347721,154.2572645,,2,,103.5700502,0,,,,,
685.0,1.0,,Mrk 268,SDSS,268.8495049,0.0,6.24,0.0937924051,14.27550922,0.5416736752,0.0,0.0,-3.766722192,0.3004387671,15.58051443,0.1089908059,11.50421471,0.1131476439,215.8744749,0.8840026562,2082.44877,3.44517198,,4,,135.0369068,0,,,,,
692.0,1.0,,4U1344-60,Palermo,643.5183528,0.0,-205.66,14.89449291,-197.7471816,5.609532226,0.0,0.0,340.286183,7.218299491,46.07303602,5.978929076,78.68929568,15.81292992,2910.739417,40.04050764,3778.439701,71.0855164,,2,,264.3424532,0,,,,,
703.0,,,Mrk 463,Crenshaw_Deveny,587.8710489,0.6190993452,22.05,0.0973413484,63.75296311,0.114044991,0.0,0.0,141.3018723,0.3074709554,51.13973817,0.0601588163,45.16957981,0.0782951195,157.597315,0.2566052473,2090.587853,4.11,,2,,240.3286382,0,,,,,
704.0,,,ESO 578- G 009,6DF,402.5277266,4.247161625,-2.73,0.1509880512,23.17246351,0.6027881659,0.0,0.0,31.14813381,0.3805162219,9.623235822,0.3359064059,8.193794057,0.1440530003,349.3381838,0.5316764098,6293.505568,31.57857302,,2,6.0,167.5110458,0,,,,,
712.0,,,NGC 5506,SDSS,438.8323189,0.9577786549,41.67,0.123771528,256.0100977,0.422698974,0.0,0.0,273.5830371,0.8983902018,123.6519531,0.2099744296,120.6426185,0.3353101228,211.5885555,1.895588148,1855.292466,4.84,,2,,177.3264322,0,,,,,
715.0,,,2MASX J14174289+6141523,SDSS,0.0,23.90964165,-2.91,0.1773661897,-0.8069683034,0.0,0.0,0.0,-0.8069683034,0.0669527356,-1.356020239,0.0,-1.356020239,0.0844523583,0.0,0.0,0.0,0.0,,4,,0.0,0,,,,,
738.0,,,Mrk 477,SDSS,361.3641199,0.5565821231,55.84,0.2071513565,96.02115668,0.4282659352,0.0,0.0,294.8725648,0.7281835631,63.37454412,0.4607361115,66.51925187,0.2136784461,208.3355742,1.192978314,2131.141623,13.29653473,,1,,232.0466745,0,,,,,
739.0,1.0,,NGC 5728,Palomar_txt,451.6339459,0.0,4.41,0.0397755562,37.66120357,0.1176060851,0.0,0.0,24.85005234,0.0512211313,11.40382602,0.0457503613,10.59388143,0.0467036298,29.3579978,0.1620857529,1766.817541,14.04197452,,1,,26.55089026,0,,,,,
740.0,,,CGCG 164-019,Palomar,339.5555079,2.034181662,3.84,0.0873047909,28.29493647,0.1372165897,0.0,0.0,68.47212722,0.1116639944,10.20836509,0.1064866075,9.606970154,0.1173740554,112.3092987,0.6909590262,3528.004186,20.0,,2,,108.4871738,0,,,,,
746.0,,,WKK4374,Masetti,268.8495049,0.0,-0.71,2.209427603,11.78996348,3.428747683,0.0,0.0,19.2381472,5.908892397,12.85778282,4.135600824,2.166987376,0.3874627564,278.2227704,9.328701042,7694.35123,3245.239567,,2,,69.27654784,0,,,,,
757.0,1.0,,Mrk 1393,SDSS,486.2460596,0.0,6.11,0.0749330891,49.22394955,0.2202346264,0.0,0.0,48.42792173,0.3468042458,12.94180881,0.0959166822,13.26512978,0.040767376,84.39520681,0.4380279452,8264.838416,20.07811457,,1,,88.47914868,0,,,,,
772.0,,,MCG -01-40-001,KPNO,657.7197673,0.9652326735,563.07,3.518337501,1997.7463,10.42430883,0.0,0.0,2021.605377,11.40700969,759.6672174,2.027417862,948.7111867,3.678647482,3095.564973,20.93548937,2346.029433,9.191798653,,2,,158.74829,0,,,,,
783.0,,,NGC 5995,Crenshaw_Deveny,588.2077797,7.907805455,-6.43,0.1591370325,63.9533567,0.8060625927,0.0,0.0,58.41998185,0.8876340173,3.82778204,0.3618018375,2.310240282,0.2476617108,151.3337394,1.821322486,2119.669461,29.39962068,,2,,34.8565597,0,,,,,
785.0,1.0,,4C +23.42,SDSS,429.5855043,9.795341493,0.46,0.0394091615,2.836733967,0.0506534694,0.0,0.0,1.717982872,0.0534952976,1.309513171,0.0765673291,1.134222335,0.0538447149,32.53163305,0.515117256,7761.933104,779.4226095,,2,,54.06417196,0,,,,,
