BAT ID,Unnamed: 0,BAT Name,CTPT Name,spec. source,FWHM narrow [km/s],err,F(OI 6300) [e-15 erg/s/cm2],err.1,F(NII red) [e-15 erg/s/cm2],err.2,F(NII total) [e-15 erg/s/cm2],err.3,F(Ha narrow) [e-15 erg/s/cm2],err.4,F(SII blue) [e-15 erg/s/cm2],err.5,F(SII red) [e-15 erg/s/cm2],err.6,F(Ha broad) [e-15 erg/s/cm2],err.7,FWHM(Ha broad) [km/s],err.8,Unnamed: 23,quality flag,6DF flag: flux calibration problem,EQW(Ha broad) [A,high z,comments,Two broad components,table,Corrected F(OI 6300) [e-15 erg/s/cm2],Corrected F(NII red) [e-15 erg/s/cm2]
1099.0,1.0,,2MASX J21090996-0940147,LANDT2,658.4049837,63.07095883,-12.33,5.796173306,68.54345192,4.577773312,0.0,0.0,144.1951288,27.40310652,0.5547405482,7.189236359,5.861077377,12.15224555,1555.090993,25.38751859,2153.16191,49.96484834,,1,,318.2110913,0,,,,,
1102.0,1.0,,2MASX J21140128+8204483,KPNO,575.7404022,7.021364947,-36.66,4.141718204,145.7321704,3.745813296,0.0,0.0,255.1367818,5.269859681,33.68310219,0.9726510344,26.17761278,1.094095986,4648.550635,11.56019094,5338.393475,17.94526248,,2,,453.0100931,0,,,,,
1110.0,1.0,,IGR J21247+5058,LWINTER,368.0611508,14.20609471,-0.48,0.2619068607,-2.094386185,0.6117292604,0.0,0.0,11.30972076,2.079624916,0.991629613,0.6385396808,0.9072850305,0.6385396808,150.7060094,2.539764672,1865.340971,29.72215864,,2,,384.1197152,0,,,,,
1114.0,1.0,,2MASX J21320220-3342538,6DF,501.8433973,15.75749279,12.21,0.2527858288,4.515364537,2.019038266,0.0,0.0,56.69711725,4.448942104,6.969626143,0.2353607715,7.180894845,0.4385648587,1279.617014,6.156915982,5073.654716,46.51287611,,2,6.0,499.1608093,0,,,,,
1118.0,,,1RXS J213623.1-622400,6DF,775.6421248,11.46794598,6.68,0.3456406276,47.3066517,1.160700293,0.0,0.0,65.63786985,1.756358745,7.433121904,0.3297273403,9.581989293,0.3977834451,516.4793669,1.468967679,5352.664573,37.8685216,,2,6.0,301.8600289,0,,,,,
1122.0,1.0,,1RXSJ213944.3+595016,Palermo,592.3653566,0.0,-7.32,1.737410799,98.63225462,2.09058584,0.0,0.0,191.758018,4.172040574,-10.42516017,1.23420911,-10.42516017,2.014775225,878.1346981,1.744209141,4047.517891,21.58361036,,2,,434.7700663,0,,,,,
1132.0,,,EUVEJ2157-06.1,Palermo,537.6990098,59.48595474,34.89,8.527204407,-178.4299371,27.36394191,0.0,0.0,1207.524856,26.41434778,-132.2021295,15.45444027,-132.2021295,15.45444027,4743.811852,28.60893519,300862.6074,618.7148359,,4,,389.8384032,0,,,,,
1141.0,1.0,,NGC 7214,6DF,468.850366,26.78097207,8.43,1.287067849,26.74557247,1.662116948,0.0,0.0,24.29193184,4.613115642,2.152886515,2.703514486,3.308099704,1.820150074,469.4944106,9.666081268,3167.528605,46.54470119,,1,6.0,82.4206737,0,,,,,
1153.0,1.0,,IGRJ22292+6647,Masetti,630.7381526,9.290837359,1.69,0.1084129472,4.606693157,0.0700430987,0.0,0.0,6.75322956,0.0891420755,1.48902288,0.0557311426,2.263630582,0.0418174292,231.1843322,0.1382251555,5212.006487,7.558563405,,2,,532.8698941,0,,,,,
1172.0,1.0,,MR 2251-178,Saao,585.2924513,0.0,-6.45,1.889985303,16.53876812,2.604620867,0.0,0.0,60.73324505,2.112945919,-17.2055421,1.64042848,7.420840443,1.551025395,769.9119813,8.628082214,4857.827856,71.72651349,,2,,605.0083244,0,,,,,
1176.0,,,2MASX J22563642+0525167,Marziani03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1,,0.0,0,,,,,
1185.0,,,PG 2304+042,Marziani03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1,,0.0,0,,,,,
1195.0,1.0,,2MASX J23255427+2153142,Gemini,472.3307362,0.0,4.27,0.4411198517,10.45597067,0.6136718355,0.0,0.0,30.887615,0.5673581239,10.62462679,0.566877349,9.720626471,0.338732638,529.5582947,1.817892607,4344.996728,31.72408873,,2,,416.8494805,0,,,,,
